"domainID","siteID","horizontalPosition","date","mean.wTemp","median.wTemp"
"D04","CUPE","101",2019-07-02,24.7129618055556,24.736
"D04","CUPE","101",2019-07-03,24.2190538461538,24.27
"D04","CUPE","101",2019-07-04,23.98253125,23.5835
"D04","CUPE","101",2019-07-05,24.2916875,24.199
"D04","CUPE","101",2019-07-06,24.4441180555556,24.4195
"D04","CUPE","101",2019-07-07,24.2407048611111,24.3255
"D04","CUPE","101",2019-07-08,24.2731875,24.1085
"D04","CUPE","101",2019-07-09,24.385875,24.374
"D04","CUPE","101",2019-07-10,24.5841215277778,24.301
"D04","CUPE","101",2019-07-11,24.5524526748971,24.648
"D04","CUPE","101",2019-07-12,23.9921041666667,24.007
"D04","CUPE","101",2019-07-13,23.6391736111111,23.5695
"D04","CUPE","101",2019-07-14,24.0168680555556,23.8475
"D04","CUPE","101",2019-07-15,24.0104513888889,23.9465
"D04","CUPE","101",2019-07-16,24.0377638888889,24.093
"D04","CUPE","101",2019-07-17,24.1169960474308,24.102
"D04","CUPE","101",2019-07-18,24.3453090277778,24.0405
"D04","CUPE","101",2019-07-19,24.3398784722222,24.323
"D04","CUPE","101",2019-07-20,23.1995208333333,23.189
"D04","CUPE","101",2019-07-21,23.1568766519824,23.16
"D04","CUPE","101",2019-07-22,NA,NA
"D04","CUPE","101",2019-07-23,NA,NA
"D04","CUPE","101",2019-07-24,NA,NA
"D04","CUPE","101",2019-07-25,NA,NA
"D04","CUPE","101",2019-07-26,NA,NA
"D04","CUPE","101",2019-07-27,NA,NA
"D04","CUPE","101",2019-07-28,NA,NA
"D04","CUPE","101",2019-07-29,NA,NA
"D04","CUPE","101",2019-07-30,NA,NA
"D04","CUPE","101",2019-07-31,24.7058518518519,24.852
"D04","CUPE","101",2019-08-01,24.5668298611111,24.4695
"D04","CUPE","101",2019-08-02,24.4518541666667,24.566
"D04","CUPE","101",2019-08-03,24.7182951388889,24.3805
"D04","CUPE","101",2019-08-04,24.9157118055556,24.7575
"D04","CUPE","101",2019-08-05,24.8700659722222,24.7915
"D04","CUPE","101",2019-08-06,24.8701041666667,24.8565
"D04","CUPE","101",2019-08-07,24.8679236111111,24.87
"D04","CUPE","101",2019-08-08,24.6173055555556,24.5395
"D04","CUPE","101",2019-08-09,24.7583194444444,24.65
"D04","CUPE","101",2019-08-10,24.9896145833333,24.9295
"D04","CUPE","101",2019-08-11,24.6981111111111,24.7905
"D04","CUPE","101",2019-08-12,24.8028645833333,24.6165
"D04","CUPE","101",2019-08-13,25.0001770833333,24.926
"D04","CUPE","101",2019-08-14,24.8463385214008,24.758
